"","School_id","Stu_id","x1ij","x2ij","v1rep","v2rep","v3rep","ps","trt","tau","treateff","yij","X3","X4","V4","V5"
"1","1",1,0,-0.119793927373355,0,0.840623606462032,0.923695903062327,0.229861971881854,0,0.0991869035192345,0.399186903519234,0.514781468878406,-0.990019120249352,1.89544225555948,-1.33233816047443,0.524205086091766
"2","1",2,0,0.36456247218322,0,0.840623606462032,0.923695903062327,0.363982794790688,0,0.570431732507278,0.870431732507278,-0.837156055827389,-1.34574582094626,0.276712151785493,-1.33233816047443,0.524205086091766
"3","1",3,0,0.282919837198947,0,0.840623606462032,0.923695903062327,0.103617872926622,0,0.601938072042641,0.901938072042642,1.638280783283,-0.8311092690368,0.122094447270746,-1.33233816047443,0.524205086091766
"4","1",4,1,0.304037553129078,0,0.840623606462032,0.923695903062327,0.829153416005502,1,0.607501170946209,0.907501170946209,2.08297756103706,-1.22362037437878,0.5598509252085,-1.33233816047443,0.524205086091766
"5","1",5,1,-0.138723407513628,0,0.840623606462032,0.923695903062327,0.524911411025814,1,0.5351518385653,0.8351518385653,1.31617297202442,1.78706385788949,-1.90020964496177,-1.33233816047443,0.524205086091766
"6","1",6,1,-0.137721858000682,0,0.840623606462032,0.923695903062327,0.188980106418985,0,0.415457457088255,0.715457457088255,0.640468087624081,0.612454258067522,0.527867898252172,-1.33233816047443,0.524205086091766
"7","1",7,0,0.753236029849824,0,0.840623606462032,0.923695903062327,0.104075633171732,0,0.81105582988378,1.11105582988378,0.906606823635036,0.764859945214918,-0.970687875991642,-1.33233816047443,0.524205086091766
"8","1",8,1,-0.0133795775244362,0,0.840623606462032,0.923695903062327,0.144478683874841,0,0.615459125240584,0.915459125240584,0.781909772082574,-0.867873653470807,0.656117016011594,-1.33233816047443,0.524205086091766
"9","1",9,0,0.450590466661153,0,0.840623606462032,0.923695903062327,0.0588372956648218,0,0.506389684430596,0.806389684430596,1.04436659095635,1.07981921319949,-1.2516060296864,-1.33233816047443,0.524205086091766
"10","1",10,1,0.589394589243665,0,0.840623606462032,0.923695903062327,0.376572152488868,0,1.06654170610893,1.36654170610893,1.51678546385119,-0.0905086992035665,-0.0315724845394553,-1.33233816047443,0.524205086091766
"11","1",11,0,-0.341213746691785,0,0.840623606462032,0.923695903062327,0.224314033736465,0,0.0831243213744224,0.383124321374422,0.379573190433412,0.171018158692716,-1.43277827424813,-1.33233816047443,0.524205086091766
"12","1",12,0,-0.574375731898139,0,0.840623606462032,0.923695903062327,0.555993985641972,1,-0.105134535092593,0.194865464907407,1.51239276207984,1.19259744123566,0.203287497986213,-1.33233816047443,0.524205086091766
"13","1",13,0,1.35264185554739,0,0.840623606462032,0.923695903062327,0.418182218078583,0,1.32565983864059,1.62565983864059,0.216614795043414,0.272940248253997,-2.42319241078223,-1.33233816047443,0.524205086091766
"14","1",14,1,-0.54924454628024,0,0.840623606462032,0.923695903062327,0.114429105067163,0,0.147282880537996,0.447282880537996,0.349383533227373,-1.00392381093408,0.393410566800182,-1.33233816047443,0.524205086091766
"15","1",15,0,-0.617349043358583,0,0.840623606462032,0.923695903062327,0.877941097741083,1,-0.00564767788045124,0.294352322119549,1.3814848096494,-0.671414077260318,0.67926682038143,-1.33233816047443,0.524205086091766
"16","1",16,1,-0.909096406541575,0,0.840623606462032,0.923695903062327,0.242485136666868,0,-0.0685624129138774,0.231437587086123,1.93942359288301,-0.438069626027229,0.265798420797084,-1.33233816047443,0.524205086091766
"17","1",17,1,-0.16862803977625,0,0.840623606462032,0.923695903062327,0.00998666542433961,0,0.439850885948945,0.739850885948945,1.56131630702645,2.04916617825281,0.561619449293278,-1.33233816047443,0.524205086091766
"18","1",18,0,1.53045993036435,0,0.840623606462032,0.923695903062327,0.232059835140836,0,1.30828686957041,1.60828686957041,0.163366775781323,1.0564961609753,-1.03306463700456,-1.33233816047443,0.524205086091766
"19","1",19,1,1.4986904836474,0,0.840623606462032,0.923695903062327,0.280887116931089,0,1.4921645074145,1.7921645074145,0.866914810411656,-1.21482511248638,1.70089070940753,-1.33233816047443,0.524205086091766
"20","1",20,1,-0.275460855347201,0,0.840623606462032,0.923695903062327,0.649693598786345,1,0.434496836772445,0.734496836772445,2.81327914623067,0.222943673763048,0.929559996864937,-1.33233816047443,0.524205086091766
"21","1",21,1,0.34040085864405,0,0.840623606462032,0.923695903062327,0.411961631256876,0,0.763620680237285,1.06362068023728,1.03736929171801,-0.0887476109241356,-1.25092788095014,-1.33233816047443,0.524205086091766
"22","1",22,1,0.75841837447805,0,0.840623606462032,0.923695903062327,0.0640466658174849,0,0.994435607238325,1.29443560723833,3.29180859655581,-0.121456916891783,0.329412638074978,-1.33233816047443,0.524205086091766
"23","1",23,0,-0.112959883899183,0,0.840623606462032,0.923695903062327,0.0423561773447105,0,0.329172179148036,0.629172179148036,0.0889423313588188,1.55407868379625,0.278285000721538,-1.33233816047443,0.524205086091766
"24","1",24,1,0.0249182740964097,0,0.840623606462032,0.923695903062327,0.0461860066745963,0,0.756715153586104,1.0567151535861,2.18316305201655,1.21610915879881,-1.1739141718835,-1.33233816047443,0.524205086091766
"25","1",25,1,0.821224155487125,0,0.840623606462032,0.923695903062327,0.408845705377305,0,0.975880492120415,1.27588049212042,-0.415244600910504,-0.452415502963442,0.499380455162563,-1.33233816047443,0.524205086091766
"26","1",26,0,0.925346001455351,0,0.840623606462032,0.923695903062327,0.637906112477537,1,0.969887710386766,1.26988771038677,3.51102447696422,-1.13116035646673,0.0270168847970012,-1.33233816047443,0.524205086091766
